START,2014/03/21
2,450,400,400,390,390,400,380,440,490,590,680,700,750,800,760,760,670,570,520,490,460,430,410,400
3,30,30,30,29,29,26,26,25,23,24,24,27,29,31,33,33,31,29,32,32,33,32,29,29
4,11,11,11,12,11,11,12,31,69,95,114,123,123,132,124,127,77,32,19,21,18,11,11,10
5,9,8,9,8,8,9,8,8,7,5,3,20,57,56,52,43,14,15,10,10,8,9,8,9
6,105,96,95,91,91,91,88,85,88,97,131,142,145,149,153,159,161,154,151,138,119,105,101,95
7,22,21,20,19,20,19,19,19,26,30,30,33,33,31,31,29,29,26,27,24,24,23,22,18
8,40,39,38,38,39,39,42,48,52,67,75,77,77,84,97,92,90,77,66,57,47,44,38,37
9,15,15,13,11,7,8,7,7,8,13,13,15,18,16,14,14,14,14,17,13,11,12,10,9
10,7,5,5,5,5,4,5,5,5,5,5,6,5,6,5,5,5,5,7,7,6,7,5,5
11,20,15,15,15,14,13,13,13,15,13,14,13,14,17,14,15,15,14,15,13,13,12,12,13
12,184,161,158,160,166,169,164,188,198,240,268,240,244,268,240,238,231,200,178,174,171,171,171,174
13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14,1,1,1,2,1,1,2,1,2,1,2,2,1,2,1,2,3,3,2,2,1,1,1,1
15,3,3,3,4,3,3,4,3,4,3,3,4,4,3,5,4,4,4,4,3,4,3,3,4
16,1,1,2,1,1,2,1,1,2,1,2,2,3,4,3,4,3,4,4,3,2,3,1,2
17,9,8,9,8,8,9,8,8,7,5,3,20,57,56,52,43,14,15,10,10,9,8,9,8
18,1,2,1,2,2,1,2,0,0,0,0,7,30,29,27,27,2,1,1,2,1,2,1,2
19,1,2,1,1,1,2,1,4,8,7,7,6,6,8,7,6,4,4,1,1,1,2,1,1
20,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1
21,0,0,0,0,0,0,0,0,0,0,0,7,31,31,31,31,2,1,0,0,0,0,0,0
22,5,4,4,5,4,5,4,2,2,0,1,9,19,18,16,9,8,9,7,5,5,5,5,4
23,39,39,37,38,39,38,42,48,52,66,74,77,77,83,97,91,90,76,65,57,47,44,37,36
24,2,1,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1
25,3,3,3,3,3,3,4,3,10,16,16,15,15,16,15,16,16,5,2,2,2,2,1,2
26,13,12,13,13,13,13,13,13,13,14,16,16,19,18,22,19,22,20,17,17,15,14,13,13
27,6,6,5,5,5,5,6,5,7,10,9,10,10,10,10,9,10,8,6,6,6,7,5,5
28,12,11,11,12,11,12,12,14,14,18,23,24,22,28,36,35,30,30,29,23,17,16,12,11
29,6,6,6,6,6,5,8,12,7,9,10,11,12,11,13,12,12,13,11,9,6,6,6,5
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,20,15,14,15,14,13,13,12,15,13,14,13,14,17,14,14,15,14,15,13,12,12,12,13
32,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33,7,3,3,4,3,4,3,4,6,4,3,3,3,7,4,4,4,3,6,4,3,4,3,3
34,6,6,6,6,4,5,5,4,4,5,5,6,6,7,5,6,6,6,5,4,4,4,5,4
35,6,5,5,5,5,4,5,4,3,5,4,4,4,3,4,4,4,4,4,5,4,4,4,4
36,30,30,30,29,28,27,25,25,23,24,24,26,29,32,32,33,32,28,32,33,32,32,29,29
37,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1
38,8,7,8,6,7,6,7,7,6,7,6,7,7,7,7,7,6,7,7,7,7,7,6,7
39,16,15,16,15,15,13,12,12,10,10,10,12,13,14,15,15,15,15,18,19,19,18,16,16
40,7,7,7,7,7,7,7,6,7,7,7,8,9,11,11,11,9,7,7,7,6,7,6,6
41,18,18,19,17,18,19,18,18,18,21,22,23,20,24,27,29,30,28,21,28,27,19,17,17
42,2,2,2,2,1,2,2,3,2,7,15,14,15,14,15,15,15,13,14,7,3,2,2,2
43,3,2,2,3,2,2,2,2,2,3,15,14,15,15,15,15,15,10,5,6,5,3,3,2
44,0,0,1,0,0,0,0,0,24,22,22,23,24,23,24,22,22,10,2,2,2,0,0,0
45,2,2,2,2,2,2,2,12,11,12,12,14,12,12,13,13,13,4,3,3,2,2,2,2
46,2,1,2,1,1,2,2,5,4,6,8,9,10,10,11,10,7,3,2,3,2,2,1,2
47,1,2,1,2,1,1,1,4,7,8,9,9,16,16,15,15,12,4,4,4,3,1,1,1
48,0,0,0,0,0,0,0,0,11,32,46,51,41,51,43,45,10,4,3,4,3,0,0,0
49,0,0,1,0,0,0,1,0,3,6,5,6,6,6,5,6,3,0,0,0,1,0,0,1
50,1,1,1,1,1,1,1,5,5,7,7,7,9,10,10,9,8,2,2,1,1,1,1,1
51,0,1,0,0,0,0,0,2,3,3,3,4,4,3,4,4,3,0,1,0,0,0,1,0
