START,2014/04/28
2,440,450,450,440,440,430,470,550,750,1000,1100,1150,1180,1150,1200,1200,1210,1110,940,860,720,610,530,470
3,28,28,27,28,27,24,24,30,45,56,63,66,65,63,65,66,64,55,46,47,40,34,30,27
4,11,11,11,11,10,11,14,22,84,134,134,135,126,52,49,47,47,34,22,22,23,18,15,11
5,25,25,25,25,25,25,23,31,59,63,63,62,63,75,79,79,81,73,68,62,58,35,30,27
6,80,80,79,76,74,66,82,88,109,172,199,214,226,249,277,286,304,300,281,259,192,152,101,94
7,18,18,18,18,18,16,17,21,31,44,55,58,56,57,58,59,59,55,46,38,33,29,23,20
8,40,41,40,40,41,42,47,69,103,139,165,173,185,192,203,206,198,187,145,113,96,74,57,45
9,6,6,5,6,5,6,5,7,16,38,46,41,38,38,44,48,45,41,30,22,19,17,17,11
10,6,6,6,5,6,5,5,18,25,31,33,35,26,33,37,39,39,36,32,13,12,10,10,8
11,14,13,14,14,14,16,13,15,18,38,47,56,58,60,63,49,58,48,46,38,25,21,19,16
12,210,220,223,215,218,216,228,252,254,285,290,309,333,329,320,322,312,273,228,234,225,218,218,211
13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14,1,1,1,1,2,1,1,2,1,2,2,1,3,1,2,2,2,1,2,1,1,1,1,1
15,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
16,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,3,1,2,2,2,2,2,2,1
17,24,25,25,25,25,25,22,32,58,63,63,61,64,74,80,78,80,73,68,62,57,35,30,27
18,6,6,7,6,7,6,6,4,20,24,23,20,21,25,29,30,30,27,27,27,25,9,9,9
19,12,13,12,13,13,12,12,13,19,21,21,23,22,20,23,23,24,26,29,26,24,20,14,12
20,0,1,0,1,0,1,0,0,1,0,2,1,0,1,2,2,3,2,3,2,2,1,1,0
21,0,0,0,0,0,0,0,0,3,5,5,5,4,5,4,5,5,0,0,0,0,0,0,0
22,5,4,5,4,5,4,4,12,20,16,16,16,19,27,25,23,22,16,7,6,5,5,5,4
23,41,40,40,40,40,41,48,67,103,139,164,172,184,191,203,204,198,186,144,113,95,74,57,44
24,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,4,2,1,2,1,1,1,1,1
25,3,3,3,3,3,3,4,4,2,3,2,3,3,2,4,6,4,3,4,3,3,3,3,3
26,12,12,12,11,12,13,12,14,20,29,31,30,33,30,32,31,30,30,17,16,15,14,13,12
27,6,7,6,7,6,6,10,12,25,38,40,38,42,42,46,46,47,46,32,25,16,12,9,7
28,13,13,13,13,13,13,14,21,33,39,52,61,64,67,70,69,65,59,54,43,40,31,21,15
29,6,6,6,6,6,6,9,15,17,23,33,34,36,39,40,43,41,38,29,19,16,13,10,7
30,0,0,0,0,0,0,0,0,6,6,5,6,7,9,10,9,8,9,8,6,6,1,0,0
31,14,13,14,14,13,16,14,14,18,37,47,56,58,59,63,49,58,48,45,37,26,20,19,16
32,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1
33,3,3,3,4,3,5,4,3,4,11,16,21,19,21,21,7,11,6,8,5,4,3,3,3
34,6,5,6,6,5,5,6,6,7,14,17,21,25,26,26,28,31,27,25,22,12,9,9,7
35,4,4,4,5,4,4,5,5,6,13,12,13,13,13,14,14,15,14,11,11,8,8,7,5
36,28,28,27,28,26,25,23,30,45,56,63,65,65,63,64,67,64,54,46,47,40,34,30,27
37,1,0,1,1,0,1,1,0,1,1,2,2,3,3,3,3,2,2,0,1,1,0,1,1
38,7,7,7,7,7,7,7,8,12,12,13,14,15,15,15,14,14,10,8,7,8,7,7,7
39,14,14,13,14,13,10,10,15,22,26,26,29,26,26,26,30,28,25,25,24,25,20,16,14
40,7,7,6,7,7,7,7,7,11,18,22,23,24,22,23,23,22,19,13,14,8,7,6,7
41,7,6,6,5,6,6,7,6,7,8,6,7,7,6,6,5,5,6,5,6,4,6,5,5
42,2,3,2,3,2,3,15,7,6,27,32,33,34,34,33,33,34,28,26,27,10,2,4,2
43,2,3,2,2,3,2,5,5,8,13,15,15,15,15,16,18,17,15,11,8,5,2,2,3
44,0,0,1,0,1,0,0,1,16,9,10,9,9,11,11,10,10,6,2,3,2,1,1,0
45,2,2,2,2,2,2,5,7,8,9,10,9,10,10,8,6,6,5,2,2,2,2,2,2
46,1,1,1,1,1,1,2,3,6,8,7,6,7,6,5,6,5,4,2,3,3,3,2,1
47,1,1,2,1,1,2,1,3,4,7,7,6,7,7,7,7,7,6,3,3,3,2,3,1
48,0,0,0,0,0,0,0,0,36,86,85,87,78,5,4,3,4,4,3,4,3,0,0,0
49,0,1,0,0,0,1,0,0,3,5,5,5,4,5,5,4,5,2,1,0,0,0,1,0
50,1,1,1,1,1,1,1,3,6,7,6,7,6,6,7,6,6,4,5,5,5,5,3,1
51,0,0,0,1,0,0,0,1,3,3,3,4,3,3,3,3,3,2,2,2,2,2,1,1
52,1,0,1,0,1,0,1,2,3,3,3,2,3,3,3,3,3,2,2,3,2,3,2,0
53,79,80,78,76,73,66,82,88,107,171,197,213,224,247,275,284,301,298,278,258,190,151,101,93
54,5,6,6,6,5,6,6,6,6,6,6,7,7,7,6,7,6,6,6,6,6,6,6,5
55,17,19,20,21,18,12,11,14,14,15,17,27,33,50,70,83,95,98,108,115,78,55,13,15
56,12,12,11,10,8,6,5,7,11,25,32,33,36,38,39,38,42,43,42,33,32,30,26,21
57,11,11,10,9,9,10,10,21,33,50,61,63,64,66,66,68,68,69,51,37,29,23,22,20
58,20,20,20,19,20,20,21,22,21,25,25,26,27,32,34,31,33,30,27,24,25,24,22,21
59,6,5,6,5,6,5,6,6,16,38,46,41,37,38,44,48,44,41,30,22,19,17,17,10
60,3,3,3,3,3,2,3,4,12,27,33,34,32,32,34,34,33,32,27,19,16,15,14,7
61,3,2,3,3,2,3,2,3,4,11,12,7,5,5,11,13,10,9,3,3,2,3,3,2
62,1,2,1,1,2,1,1,1,1,2,3,6,17,21,22,26,26,26,25,22,4,2,1,1
63,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,1,4,11,15,16,15,15,15,16,15,1,0,0,0
65,1,1,1,1,1,1,1,1,1,2,2,3,5,6,6,11,10,10,10,6,3,1,1,1
66,200,220,230,210,220,210,230,250,250,290,290,300,340,320,320,320,310,280,220,240,220,220,220,210
67,2,2,1,2,1,2,3,3,5,4,4,4,5,4,4,4,3,4,3,3,2,2,1,2
68,1,2,1,1,1,1,2,1,1,2,3,4,3,4,4,3,2,2,2,1,2,1,1,1
69,0,0,0,1,0,0,2,1,2,6,4,2,3,3,4,2,1,1,1,0,1,0,0,0
70,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
71,0,0,0,0,0,0,0,2,1,2,3,3,3,4,4,4,2,0,0,0,0,0,0,0
72,1,1,1,2,1,1,1,1,2,3,4,3,4,3,4,3,3,4,2,2,1,1,1,2
73,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1
74,41,42,41,42,41,42,41,42,41,42,43,42,42,42,42,42,42,41,42,41,41,42,41,41
75,7,9,9,7,7,8,9,9,10,10,8,10,13,7,6,9,6,5,6,6,5,10,9,5
76,32,34,34,34,33,34,34,33,34,31,32,28,31,34,34,34,34,33,27,32,34,34,33,33
77,37,35,37,33,34,33,33,35,33,39,45,38,42,43,43,45,44,37,23,42,40,34,36,39
78,13,12,12,13,12,13,12,12,13,21,24,23,23,23,24,23,23,13,12,13,12,12,12,13
79,15,14,12,12,12,14,13,16,12,15,8,10,9,8,2,4,8,9,11,9,11,9,9,9
80,0,0,1,0,0,0,3,3,4,3,4,7,9,10,11,9,6,6,5,4,3,3,3,3
81,22,28,31,32,33,27,31,32,29,13,12,34,40,44,39,39,38,38,42,25,29,29,28,25
82,5,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5
83,40,49,52,50,53,46,52,55,49,35,38,57,64,70,63,63,61,58,61,48,47,46,48,45
84,38,39,38,35,35,40,43,51,48,67,60,64,75,64,61,65,58,46,40,39,34,39,37,32
85,116,117,118,115,114,114,116,120,118,127,132,124,129,134,134,135,133,122,99,123,122,115,117,119
86,0,1,0,1,1,0,1,3,8,16,18,17,18,18,17,18,17,8,2,3,2,1,1,1
87,9,9,8,9,9,10,11,18,20,26,28,29,31,31,30,27,28,25,21,16,14,10,9,9
88,1,1,1,2,1,0,0,1,5,9,9,12,9,9,9,9,9,8,1,1,1,1,1,1
89,0,1,0,1,1,0,2,3,4,6,5,6,6,6,5,6,6,4,1,1,1,0,1,0
90,4,4,4,4,4,4,5,5,5,5,5,6,5,5,5,6,5,5,5,5,4,5,4,4
91,10,11,11,11,11,11,11,10,11,11,11,11,12,12,13,12,13,13,11,11,11,10,11,11
92,0,3,4,0,3,0,4,3,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,3
93,1,1,1,1,0,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,1,1,1
94,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
95,40,40,30,40,40,30,40,40,70,90,110,130,110,120,130,120,120,120,90,80,70,60,50,40
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1
98,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0
99,4,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,6,4,5,5,5,4,5
100,3,3,4,3,3,3,4,3,3,5,5,6,6,5,5,6,5,5,5,6,5,5,3,3
101,4,3,4,3,3,4,4,7,16,25,34,35,35,36,38,38,39,35,27,19,14,12,8,4
102,4,4,4,4,4,3,2,3,3,4,4,8,6,5,6,6,5,5,6,5,5,5,5,5
103,1,2,1,2,1,2,1,2,3,4,5,4,3,4,3,3,3,3,3,2,3,2,1,2
104,6,6,6,5,5,5,5,18,25,30,33,34,26,32,37,39,38,36,31,14,11,10,9,8
105,2,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1
106,2,2,1,1,2,1,1,8,6,8,8,6,2,6,9,12,11,7,4,2,5,2,2,1
107,2,1,1,2,1,1,2,3,4,7,9,10,11,10,11,11,11,13,11,4,2,3,3,4
108,1,2,1,2,1,1,2,6,12,14,16,16,13,15,15,15,15,15,15,7,4,3,3,2
109,1,0,1,1,0,1,0,1,0,1,1,1,1,2,2,1,1,1,1,1,0,1,0,1
110,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
END
