START,2014/03/20
2,390,390,390,380,370,370,420,460,600,760,880,920,930,970,980,1000,940,930,830,730,660,590,450,440
3,29,30,31,30,30,28,27,36,46,61,74,77,76,74,75,69,63,64,61,51,45,44,35,32
4,10,11,11,12,11,11,23,47,62,76,55,59,73,77,82,90,86,107,112,114,119,107,21,11
5,8,9,8,8,8,9,8,15,34,49,50,49,45,48,50,51,47,19,13,11,9,9,8,8
6,84,82,80,76,71,70,78,74,96,143,198,201,203,213,223,231,227,203,152,128,116,114,112,108
7,19,19,21,20,19,19,21,23,36,48,54,52,52,55,58,56,58,53,47,42,37,29,23,20
8,37,38,38,37,39,39,45,56,76,107,139,148,139,166,168,163,160,166,145,119,91,64,48,43
9,10,10,7,5,5,5,5,5,6,10,24,29,24,23,25,24,22,28,21,19,18,19,16,16
10,7,6,6,5,4,5,5,6,6,12,14,17,12,14,17,17,15,13,11,9,6,6,6,6
11,16,16,16,19,15,15,14,13,15,17,17,22,19,21,20,22,26,24,24,22,22,20,18,18
12,170,166,171,166,163,164,192,188,212,234,256,265,283,269,266,268,241,244,239,212,196,173,165,177
13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,1,1,2,1,1,1,1,2,1,2,2,3,4,4,6,3,4,6,5,5,2,2,1,1
15,3,3,4,3,3,3,3,3,4,3,4,5,4,5,5,3,5,4,4,4,3,4,3,3
16,1,1,2,1,1,2,1,1,2,4,4,5,4,8,8,4,6,6,6,5,3,3,2,2
17,8,9,8,8,9,8,8,15,35,48,50,50,44,48,50,51,47,19,12,12,9,9,8,8
18,1,2,2,1,2,1,2,1,16,27,27,25,26,25,26,27,25,2,2,2,2,1,2,2
19,2,1,1,2,1,1,2,3,7,9,9,10,8,11,11,11,10,6,2,2,1,2,1,1
20,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1
21,0,0,0,0,0,0,0,0,15,26,25,26,25,25,26,25,24,1,0,1,0,0,0,0
22,4,4,4,4,4,5,4,9,10,12,12,12,11,10,11,12,11,10,7,6,5,5,4,4
23,38,37,37,38,38,38,45,55,76,107,138,147,138,165,168,162,159,165,145,117,91,63,49,42
24,1,1,1,1,1,1,1,1,3,4,8,11,4,6,6,6,5,6,4,2,1,2,1,1
25,2,2,2,2,3,3,3,3,8,20,24,27,18,20,20,21,19,20,18,16,16,8,3,3
26,12,13,13,12,13,12,13,13,19,31,39,43,41,54,53,45,46,45,39,38,30,16,13,12
27,6,5,6,5,5,7,9,9,15,19,25,26,21,24,22,22,17,19,16,13,12,11,10,8
28,12,12,12,12,12,12,12,17,18,23,30,35,37,45,48,45,46,48,44,35,23,20,15,12
29,5,6,5,6,5,6,8,12,9,11,14,16,19,21,22,25,24,27,21,15,10,9,7,6
30,0,0,0,0,0,0,0,0,6,3,5,1,1,1,1,5,6,5,6,1,0,0,0,0
31,16,16,16,18,16,14,14,13,15,17,17,22,18,20,21,21,26,24,24,22,21,20,18,18
32,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,2,1,1,2,1,1,1
33,3,4,4,6,4,3,4,3,4,4,5,7,4,5,4,5,8,5,4,5,4,4,4,3
34,6,7,7,6,6,7,6,4,5,6,5,7,8,9,7,9,10,11,12,10,10,8,8,8
35,5,5,5,6,5,3,4,5,5,7,7,7,6,6,8,7,8,7,8,6,7,7,6,7
36,29,30,31,30,29,28,28,35,47,61,73,77,76,73,76,69,62,64,62,50,45,44,35,32
37,0,1,1,0,1,0,1,1,1,5,4,4,6,6,6,5,5,4,3,1,1,0,1,0
38,8,9,8,9,8,8,9,10,12,16,18,18,20,20,21,18,15,18,16,11,11,11,8,7
39,14,15,14,15,14,12,12,19,24,31,37,39,37,34,36,35,32,35,33,27,26,25,20,17
40,7,7,8,7,7,7,7,7,11,12,19,19,19,19,19,16,14,12,12,11,9,8,7,7
41,17,17,17,17,17,17,16,18,20,25,29,28,30,36,39,37,34,31,25,20,19,18,18,18
42,3,2,3,2,3,2,8,3,13,30,36,36,37,37,38,38,37,25,4,4,2,2,2,2
43,2,2,2,3,2,2,4,2,7,13,24,25,26,26,27,27,26,17,5,4,2,3,2,2
44,0,0,1,0,0,0,0,1,13,15,9,9,9,10,9,9,10,21,22,22,22,14,0,0
45,2,2,2,2,2,1,8,12,12,12,12,11,11,12,13,11,9,13,12,13,12,17,5,2
46,1,2,1,2,1,1,4,5,5,6,8,6,7,8,8,9,8,9,10,10,10,8,3,1
47,2,1,2,1,1,2,3,6,7,8,7,7,8,8,8,8,12,20,22,22,22,17,3,2
48,0,0,0,0,0,0,2,13,11,20,5,11,23,25,27,37,30,25,25,27,31,34,0,0
49,0,0,1,0,0,0,1,0,2,5,5,5,5,5,7,6,7,6,6,7,7,5,0,1
50,1,1,1,1,1,1,3,6,6,6,6,6,6,6,7,6,6,9,10,9,10,9,5,1
51,0,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,4,3,4,3,4,4,1,0
52,0,1,0,1,0,1,1,3,3,3,3,2,3,3,3,3,2,5,6,6,5,6,2,1
53,84,81,80,75,71,69,78,73,96,142,197,200,202,211,222,229,225,201,152,127,115,114,111,108
54,5,6,6,6,6,5,6,6,6,5,6,6,6,5,6,6,6,5,6,6,6,6,5,6
55,13,13,12,12,13,12,12,12,13,17,22,23,23,22,27,31,29,33,36,37,38,40,39,39
56,11,11,11,8,5,5,5,4,7,10,22,21,20,20,21,23,22,21,15,14,12,12,12,11
57,11,10,9,7,6,6,7,8,9,22,33,34,34,37,40,41,45,42,37,19,12,11,12,9
58,19,20,19,18,19,18,19,19,19,19,24,25,24,25,23,24,24,25,22,22,22,21,20,19
59,10,9,7,6,4,5,5,5,6,10,24,28,25,23,24,24,22,28,21,18,19,18,16,16
60,7,7,4,3,3,2,3,2,4,7,16,23,18,19,19,18,17,18,17,16,16,16,13,13
61,3,2,3,2,3,2,2,3,2,4,6,6,6,5,5,5,6,10,3,3,2,3,2,3
62,2,1,2,1,2,1,1,1,2,2,4,4,5,13,15,15,12,2,1,2,1,2,1,2
63,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4,5,3,0,0,0,0,0,0,0
65,1,1,1,2,1,1,1,1,1,2,4,4,2,10,11,10,10,1,1,2,1,1,1,1
66,170,170,170,160,160,170,190,190,210,230,260,260,280,270,260,270,240,250,230,210,200,170,170,170
67,1,2,2,2,1,3,3,3,4,4,3,4,4,3,4,4,2,3,2,2,2,1,2,1
68,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1
69,1,0,0,0,0,1,1,1,4,2,2,3,2,3,2,1,0,2,1,1,0,0,0,0
70,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1
71,0,0,0,0,0,0,0,0,1,4,0,1,4,2,0,0,1,0,0,0,0,0,0,0
72,1,2,1,2,1,1,2,1,2,3,3,3,4,3,3,3,3,1,2,1,2,1,2,1
