START,2014/04/08
2,420,410,400,390,370,380,400,500,660,860,1020,1060,1080,1110,1160,1120,1160,1050,870,750,700,600,510,430
3,27,26,27,28,27,27,25,33,40,53,65,67,65,70,72,73,69,66,60,47,43,36,31,29
4,11,11,11,10,11,10,12,36,67,77,76,105,96,82,93,94,116,118,116,114,118,77,33,16
5,18,18,18,17,18,17,17,22,41,50,49,44,41,42,38,44,48,32,20,14,13,11,11,11
6,86,78,76,74,73,72,79,88,111,174,215,217,225,234,241,233,240,227,183,162,139,115,110,87
7,22,20,20,20,19,19,18,21,33,50,63,64,70,68,70,71,69,67,52,39,32,27,23,20
8,42,41,41,41,41,41,47,64,97,122,165,180,180,210,229,209,204,191,149,126,107,87,59,45
9,5,4,5,5,5,5,4,6,19,33,38,42,34,39,38,33,36,32,31,26,18,17,17,12
10,5,5,5,5,5,5,9,13,15,22,29,33,33,49,50,53,57,53,39,8,7,8,9,8
11,18,15,16,14,13,14,13,18,17,30,44,45,52,45,50,44,53,40,36,32,27,21,19,18
12,188,188,184,165,157,164,175,194,216,257,269,266,277,272,271,264,264,224,181,174,197,201,194,184
13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14,1,1,1,1,1,2,1,1,2,2,1,3,1,2,2,1,2,1,1,2,1,1,1,1
15,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3,3
16,2,1,1,2,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,3,1,2,1
17,18,18,17,18,18,17,17,22,41,50,48,45,40,42,39,44,48,31,20,14,13,11,11,11
18,9,8,9,9,9,8,9,6,8,9,8,8,7,7,9,12,17,10,5,2,1,2,2,2
19,4,3,3,4,3,3,4,6,12,15,17,16,15,17,15,15,17,10,8,6,4,4,4,3
20,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
21,0,0,0,0,0,0,0,1,3,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0
22,4,5,4,4,4,5,4,7,20,25,22,18,18,16,14,15,13,9,7,5,6,4,4,5
23,42,41,40,41,41,41,47,62,97,121,165,179,179,209,228,209,202,190,149,126,106,87,58,45
24,1,1,1,1,1,1,1,2,2,3,3,1,2,3,2,2,2,2,2,2,1,1,1,1
25,3,3,3,3,3,3,3,4,3,3,4,3,2,28,41,21,15,16,3,3,3,3,3,3
26,13,13,12,13,13,13,13,15,22,30,34,33,33,27,28,23,24,25,18,15,17,16,14,12
27,6,5,6,5,6,5,7,8,22,27,37,38,40,47,47,48,45,43,36,26,18,13,12,7
28,14,13,13,13,13,13,15,22,33,38,56,66,65,65,67,68,70,61,58,53,45,37,22,16
29,7,7,6,7,6,7,9,14,14,21,32,37,36,39,40,41,41,39,27,22,19,13,8,6
30,0,0,0,0,0,0,0,0,2,1,1,2,2,2,3,6,6,6,6,5,6,4,0,0
31,17,15,16,14,13,14,13,18,17,29,44,44,52,44,50,44,53,39,36,32,26,21,19,18
32,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1,1,2,1
33,3,3,4,3,3,4,3,7,4,5,11,9,13,7,12,7,13,7,6,4,7,4,4,4
34,9,7,7,6,6,5,5,7,7,11,17,19,21,20,20,21,23,20,19,19,11,10,7,7
35,5,5,4,4,4,4,4,5,5,13,14,17,17,16,17,16,17,11,10,8,8,7,7,8
36,27,26,27,28,27,27,24,33,41,52,65,67,65,70,71,73,68,66,60,47,43,36,31,29
37,0,1,1,0,1,0,1,1,1,2,3,3,2,3,3,3,2,1,1,1,0,1,1,0
38,7,7,7,6,8,8,8,9,10,13,16,15,14,17,15,15,16,13,11,9,8,8,7,7
39,14,13,14,14,14,12,11,16,23,26,30,29,26,26,29,29,28,27,27,25,23,21,17,14
40,6,6,7,6,7,6,6,7,8,12,20,23,24,26,28,28,25,25,22,14,10,8,8,6
41,16,16,16,16,17,16,16,17,17,17,16,16,17,19,19,15,21,16,14,12,11,10,11,9
42,2,2,2,2,2,2,9,12,12,25,27,28,28,28,32,29,27,27,25,25,13,3,1,2
43,3,2,3,3,3,2,4,6,9,15,26,27,26,27,26,26,25,25,11,8,6,4,2,3
44,1,0,0,0,0,1,0,0,18,9,10,19,18,18,17,17,25,31,29,31,28,2,1,0
45,2,2,2,2,2,2,3,11,12,11,10,10,11,10,10,9,10,13,14,15,13,9,6,3
46,1,1,0,1,1,1,1,4,3,5,6,5,6,9,9,10,9,10,10,10,9,10,4,2
47,2,1,2,1,2,1,1,6,8,12,13,14,12,17,15,18,19,25,24,23,22,20,8,3
48,0,0,0,0,0,0,0,5,13,20,20,37,30,11,23,21,33,22,22,18,28,18,1,0
49,0,1,0,1,0,0,1,0,3,6,7,6,7,6,6,7,6,7,6,7,6,6,1,1
50,1,1,1,1,1,1,1,5,6,9,9,8,8,9,9,8,9,7,6,7,7,9,7,4
51,0,0,1,0,0,0,0,2,3,3,3,2,3,3,3,3,3,3,3,3,3,4,2,2
52,1,0,1,0,1,1,0,3,3,6,5,6,5,6,5,6,5,3,4,3,3,6,3,2
53,85,78,75,73,73,72,79,87,110,173,213,216,223,232,239,231,239,225,182,160,139,114,109,87
54,6,6,6,5,6,6,6,5,6,6,7,6,7,7,6,6,7,6,6,5,6,6,6,6
55,12,11,12,10,12,10,11,12,13,20,24,24,23,25,24,21,26,18,17,18,15,13,14,12
56,10,8,6,7,6,5,5,6,11,22,29,31,32,32,35,37,38,37,36,29,27,22,18,13
57,14,11,9,8,8,7,8,9,20,42,57,57,63,65,67,66,65,67,44,39,38,32,31,20
58,23,20,20,21,19,20,20,19,21,23,27,24,27,28,27,29,27,29,26,22,23,22,23,22
59,5,5,4,5,5,5,4,6,19,33,38,41,34,39,38,33,35,33,31,25,18,17,17,12
60,2,3,2,2,3,2,3,3,16,26,26,28,28,29,29,28,30,29,26,22,16,14,14,9
61,2,2,3,2,2,3,2,3,3,6,11,14,5,10,9,4,6,3,5,3,2,3,3,2
62,2,1,1,2,1,1,1,2,15,15,16,16,17,16,17,19,19,12,8,7,2,2,1,2
63,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
64,0,0,0,0,0,0,0,1,11,11,11,12,11,11,12,11,13,8,4,5,0,0,0,0
65,1,2,1,1,1,1,1,1,4,3,4,5,6,4,6,7,6,4,3,4,1,2,1,1
66,180,190,180,170,160,160,170,200,210,260,270,260,280,270,270,260,260,230,180,170,200,200,190,180
67,2,1,2,2,1,3,3,3,4,5,4,5,5,4,5,4,4,4,3,3,1,2,2,1
68,1,1,1,1,1,1,1,1,2,1,2,3,2,3,2,2,2,2,1,2,1,1,1,1
69,0,0,0,1,0,1,1,3,3,2,5,3,3,4,2,2,2,1,0,0,0,1,0,0
70,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
71,0,0,0,0,0,0,0,1,2,2,1,3,3,3,2,3,3,0,0,0,0,0,0,0
72,1,1,1,2,1,1,2,1,2,3,3,4,4,3,4,3,4,3,3,2,1,1,2,1
73,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1
