START,2014/05/14
2,510,500,500,490,490,480,500,580,780,990,1180,1240,1210,1280,1340,1300,1280,1110,930,800,700,620,570,520
3,27,26,27,27,27,23,23,28,46,58,64,64,64,62,65,65,67,58,58,49,36,33,34,30
4,11,11,11,11,11,11,12,19,113,139,137,136,87,91,91,73,64,42,30,18,17,13,11,11
5,20,20,20,20,19,19,17,25,34,35,40,38,41,58,77,76,78,66,42,36,33,25,21,21
6,101,99,96,97,94,93,107,108,119,189,238,253,255,281,296,280,277,259,210,179,149,132,128,116
7,23,23,23,22,21,20,20,26,40,51,62,67,76,77,77,73,75,67,59,43,39,29,20,20
8,46,44,44,43,44,45,49,66,96,113,153,169,184,200,210,205,202,184,151,121,105,89,68,53
9,8,9,8,9,8,8,6,8,20,35,41,42,38,44,44,46,42,37,36,32,23,23,18,13
10,10,7,7,6,6,7,7,15,20,35,51,54,45,43,55,59,55,49,26,10,9,6,9,8
11,23,25,21,19,20,18,19,23,22,28,55,58,65,67,66,74,77,61,57,56,42,39,28,25
12,236,236,238,235,234,236,232,257,271,308,333,350,357,356,351,348,338,284,265,250,239,232,224,224
13,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
14,1,1,2,1,1,1,1,2,1,2,2,2,4,6,5,5,3,2,2,1,1,2,1,1
15,3,2,3,3,2,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,3,3,3
16,1,1,1,1,1,1,1,1,2,2,3,3,3,3,4,4,3,3,3,3,2,3,2,1
17,20,20,20,20,19,19,16,26,34,34,40,38,42,58,76,76,78,66,41,36,32,25,22,21
18,2,3,2,3,2,2,0,1,2,2,2,1,1,14,16,18,19,16,3,3,3,2,3,3
19,11,12,12,12,11,11,12,11,14,17,22,22,23,29,29,29,30,30,29,25,22,16,14,12
20,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
21,0,0,0,0,0,0,0,1,3,4,5,5,4,4,5,4,4,0,0,0,0,0,0,0
