START,2014/05/17
2,480,460,460,470,470,450,470,490,560,640,700,690,720,720,730,750,740,580,550,530,520,510,470,480
3,28,29,27,29,27,23,24,23,23,24,25,24,26,27,27,29,31,26,29,30,31,28,29,28
4,11,11,11,11,11,11,10,27,77,68,78,69,71,75,74,77,71,32,20,20,20,11,12,11
5,28,26,27,27,27,25,24,20,18,18,17,16,18,18,19,26,26,22,22,22,21,20,20,20
6,75,68,69,68,65,65,64,65,79,102,117,122,125,135,135,132,129,103,92,96,92,91,87,79
7,21,21,20,20,20,18,19,19,18,20,22,23,24,26,24,24,25,26,25,26,26,24,23,20
8,45,46,45,45,44,45,46,51,49,58,68,73,72,84,86,85,80,71,56,47,43,40,39,39
9,9,8,8,7,8,16,15,15,19,20,19,18,18,15,15,15,17,18,18,19,18,15,14,11
10,8,7,6,5,5,4,5,5,5,6,6,7,6,9,10,10,9,7,9,10,10,9,8,5
11,17,16,16,19,17,15,15,15,15,16,17,19,17,18,18,18,20,17,17,18,18,17,19,18
12,232,228,228,236,242,230,243,245,257,300,327,321,338,317,316,330,323,265,250,246,241,241,219,249
13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
14,0,2,1,1,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,1,2,1,1,1
15,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3
16,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,1,2,1,1,1,1,1
17,27,26,27,27,26,26,23,20,18,18,17,16,17,18,20,26,25,22,21,23,20,20,20,20
18,9,9,9,9,9,9,8,5,3,3,0,1,0,1,2,7,5,2,2,2,2,2,2,2
19,12,12,12,11,12,12,11,12,12,13,14,14,14,14,14,15,15,14,15,14,12,13,12,12
20,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,4,4,5,4,4,4,2,3,1,0,1,0,1,1,2,3,3,4,5,4,5,4,4,5
23,46,45,45,44,44,44,46,51,48,58,67,73,71,84,86,84,80,70,56,47,42,39,39,39
24,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,2,1,2,1,1,1,1,0,1
25,2,1,2,2,2,2,2,3,2,3,2,2,3,2,2,3,2,3,1,2,2,2,1,2
26,11,12,12,11,12,13,12,12,13,14,15,15,15,17,17,17,16,16,13,12,11,12,12,12
27,5,5,5,5,6,4,5,6,7,7,8,7,6,8,8,7,6,7,7,7,6,5,5,5
28,18,18,18,18,16,16,16,16,16,21,27,31,30,40,40,42,39,33,24,16,14,13,12,12
29,8,9,8,9,8,9,11,14,10,14,14,16,16,16,17,16,15,13,10,10,8,9,8,8
30,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
31,16,16,17,19,16,15,15,15,15,16,16,19,17,18,18,17,21,16,17,18,18,17,18,19
32,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0
33,3,3,3,6,3,3,2,3,3,3,4,6,3,5,4,4,6,4,3,3,3,3,4,5
34,8,8,8,8,8,8,7,7,7,8,7,8,8,8,7,8,8,9,8,8,9,8,8,8
35,5,5,5,4,4,5,4,5,4,5,5,5,5,5,5,6,5,5,5,6,6,5,6,5
36,28,29,27,28,27,24,23,23,23,24,25,24,26,26,27,29,31,26,29,29,31,29,28,28
37,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2
38,8,8,9,8,8,8,8,8,8,9,8,9,9,9,9,9,10,9,8,9,8,9,8,9
39,13,14,13,13,13,9,8,9,8,9,10,9,9,10,10,10,13,10,13,13,14,13,14,12
40,7,7,6,6,7,7,6,7,6,6,7,6,8,8,8,9,9,7,7,8,8,7,7,7
41,7,7,7,8,7,8,7,8,7,8,8,9,8,9,9,8,8,10,5,7,6,8,6,6
42,3,2,3,2,2,3,3,3,15,27,28,28,29,29,30,30,29,8,5,4,5,3,3,3
43,2,3,2,3,2,2,3,3,3,9,20,21,21,21,22,21,20,15,7,6,6,4,5,4
44,1,1,2,1,1,1,1,1,35,11,9,9,10,10,9,10,9,10,9,8,9,2,1,1
45,2,2,2,2,2,2,2,7,9,12,13,14,11,12,12,13,9,6,3,3,4,2,2,2
46,1,1,1,1,0,1,1,4,4,4,4,4,4,5,6,5,5,2,1,1,1,1,1,1
47,1,2,2,1,2,2,1,4,7,10,12,13,9,7,8,7,8,3,1,2,2,2,1,2
48,0,0,0,0,0,0,0,1,10,18,24,16,22,26,24,28,25,3,0,0,0,0,0,0
49,0,1,0,0,0,1,0,0,3,4,5,5,5,5,5,5,5,1,0,0,1,0,0,0
50,1,1,1,1,0,1,1,5,6,6,6,6,6,6,6,6,6,3,1,1,1,1,1,1
51,0,0,1,0,0,0,0,2,3,2,3,3,3,3,3,2,3,1,1,0,0,0,0,0
52,0,1,0,1,0,1,0,3,3,3,3,2,3,3,3,3,3,1,1,1,0,1,0,1
53,74,68,68,68,65,64,64,64,79,102,116,121,124,134,134,131,128,103,91,96,91,91,86,78
54,6,5,6,6,6,5,6,6,7,6,7,7,7,8,7,7,6,7,6,6,6,6,6,6
55,12,12,11,12,12,11,12,12,11,12,12,13,12,14,13,13,13,13,12,12,14,12,13,13
56,12,10,11,10,10,9,8,8,8,12,12,13,12,13,13,14,12,12,16,18,16,15,15,13
57,10,8,7,7,7,6,7,6,7,9,9,13,15,19,19,18,17,18,17,19,19,21,19,14
58,20,20,20,19,18,18,18,17,19,18,18,18,18,19,20,19,20,20,22,21,20,20,18,19
59,9,8,7,7,9,15,15,16,18,20,19,18,18,14,15,15,17,18,18,18,18,15,15,10
60,7,5,5,4,6,13,13,13,15,15,15,14,13,11,11,11,13,13,14,14,14,10,11,6
61,3,2,3,2,2,2,3,2,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4
62,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,3,3,3,1,2,1,2
63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65,2,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,2,2,2,2,2,1,2,1
66,230,220,230,240,240,230,240,240,260,300,320,320,340,320,310,330,320,260,250,250,240,240,220,250
67,1,2,1,1,2,1,2,2,3,2,2,3,2,2,3,2,2,2,1,2,1,1,2,1
68,1,2,1,1,1,1,1,2,2,2,2,4,4,4,4,4,2,2,2,1,2,1,2,1
69,0,1,0,0,0,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,1,0,0,0
70,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0
71,0,0,0,0,0,0,0,2,2,0,2,3,3,4,4,4,3,0,0,0,0,0,0,0
72,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2
73,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
74,40,41,41,40,41,41,41,41,41,41,42,41,42,41,42,41,42,41,41,41,41,41,41,41
75,13,12,11,11,12,12,14,10,14,10,11,13,14,10,10,10,12,12,11,8,8,9,9,11
76,28,28,28,28,28,28,28,28,23,21,31,29,31,30,31,31,30,29,33,34,33,34,26,34
77,33,34,34,33,35,31,33,32,23,10,35,35,41,42,43,42,41,40,41,40,38,36,20,36
78,12,12,13,12,12,12,12,12,12,20,23,22,23,23,23,23,22,12,12,12,13,12,12,12
79,17,16,15,16,17,15,16,15,14,15,8,6,11,9,9,14,11,14,14,11,13,13,13,15
80,3,4,3,3,3,3,3,5,7,7,9,11,12,11,12,11,11,5,3,3,3,4,3,3
81,30,29,31,37,41,36,42,37,42,74,51,44,44,35,33,42,42,34,33,40,34,38,43,42
82,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,4,5,4,5,4,5
83,60,58,60,67,71,64,71,67,71,110,87,79,80,69,63,75,75,66,62,66,64,66,70,71
84,49,46,44,47,46,47,48,48,57,61,66,70,79,70,71,76,71,55,45,39,40,43,40,44
85,108,109,108,108,109,106,108,109,98,83,122,119,127,126,130,128,127,117,122,122,119,116,94,117
86,1,0,1,1,0,1,1,3,6,15,17,17,17,18,17,17,17,6,2,2,2,1,1,1
87,8,8,9,8,8,9,9,12,14,18,21,21,21,20,20,20,18,16,12,11,10,9,9,8
88,1,1,1,1,1,1,0,1,6,8,9,9,9,9,9,9,9,1,1,1,2,1,1,1
89,0,1,0,1,1,0,1,2,4,5,5,5,5,4,5,5,5,2,0,1,0,1,1,0
90,5,4,4,4,4,4,4,4,5,5,6,5,5,5,5,5,6,5,5,4,5,4,4,4
91,11,11,11,11,11,10,11,11,11,11,11,10,11,11,11,11,11,11,11,11,11,10,11,11
92,13,12,11,14,12,11,12,11,10,11,11,10,9,9,5,8,10,11,11,7,11,10,10,12
93,1,1,0,1,1,0,1,0,1,0,1,1,1,2,2,2,1,2,1,1,1,2,0,1
94,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0
95,40,40,40,50,40,40,30,40,40,40,50,50,50,50,50,50,60,50,50,60,50,50,50,40
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2,1,2,2,1,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,1,2
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,5,6,5,5,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5
100,3,3,3,3,3,4,3,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3
101,4,4,3,3,3,3,4,4,3,4,7,8,8,10,9,9,9,10,9,9,9,6,7,3
102,6,6,6,6,6,4,4,4,4,4,4,4,4,5,4,4,4,4,5,6,6,6,5,6
103,2,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2
104,7,7,5,5,5,4,5,5,4,6,6,6,7,8,10,10,8,7,9,10,10,9,7,5
105,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
106,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1
107,3,4,2,1,2,1,2,1,2,2,3,3,3,5,4,4,2,3,2,1,1,2,1,2
108,1,1,1,1,1,1,1,1,1,1,1,1,0,2,3,4,3,2,5,6,6,5,4,1
109,1,0,1,0,1,0,1,0,1,1,2,2,2,3,2,2,3,3,0,1,0,1,0,1
110,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
END
