START,2014/05/16
2,490,460,460,460,460,450,470,560,720,930,1100,1170,1170,1230,1250,1250,1240,1110,950,760,640,570,520,490
3,29,28,28,28,27,24,23,31,42,51,65,65,64,66,67,68,68,63,52,45,41,39,33,31
4,11,11,11,11,11,10,11,26,77,73,78,86,83,92,91,98,101,103,99,21,12,11,11,11
5,27,26,27,27,26,25,24,29,42,65,79,84,61,46,53,63,62,40,32,35,31,29,27,26
6,101,83,78,77,75,66,76,84,107,168,205,216,225,228,242,238,240,225,188,152,122,97,90,81
7,20,19,19,20,19,17,19,28,37,49,57,60,61,61,63,65,71,63,51,41,28,26,24,22
8,44,44,43,44,45,45,50,66,83,111,149,157,169,223,208,206,189,164,149,120,93,74,60,48
9,7,6,6,7,6,6,6,7,22,35,46,47,41,40,39,38,40,36,22,21,25,14,16,14
10,7,7,8,7,7,7,8,12,29,41,52,58,41,55,62,58,58,58,45,18,13,11,9,7
11,27,23,21,20,19,17,16,18,26,36,57,56,67,64,76,62,72,56,53,46,31,22,19,17
12,218,211,216,220,220,223,231,259,258,296,310,336,354,350,352,347,339,292,260,261,243,238,232,229
13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
14,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2,1,1,1,1,2
15,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3
16,1,1,2,1,1,1,1,2,1,4,3,2,4,3,3,4,4,3,3,3,2,1,1,1
17,27,27,26,27,26,26,23,29,42,65,78,84,61,46,53,62,62,40,32,34,31,29,27,27
18,9,10,9,9,9,9,8,6,10,22,24,20,11,4,7,10,11,3,5,9,9,9,8,9
19,11,12,12,11,12,11,11,12,15,24,30,32,24,27,27,27,26,20,20,18,16,15,12,13
20,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0
21,0,0,0,0,0,0,0,1,3,5,5,5,6,9,9,9,8,0,0,0,0,0,0,0
22,5,4,4,5,4,4,3,11,15,17,23,30,25,14,16,24,25,14,7,5,5,4,4,5
23,44,43,44,43,44,45,50,65,83,110,148,157,168,222,207,205,188,164,149,119,92,74,59,47
24,1,1,1,1,1,1,2,2,2,1,3,3,2,7,6,6,7,6,6,4,1,1,1,1
25,3,3,3,3,4,3,4,4,4,3,5,7,7,38,12,9,8,8,8,5,2,1,2,2
26,11,12,12,12,12,12,12,14,15,19,21,19,22,36,36,34,21,20,20,16,16,14,12,12
27,5,5,5,6,5,5,7,12,20,25,35,39,41,42,43,43,41,37,30,22,13,9,7,6
28,16,16,16,16,16,16,17,23,27,39,53,60,62,64,70,73,73,63,62,51,43,36,26,20
29,8,8,7,8,8,7,10,14,13,23,32,32,33,37,41,42,41,35,27,23,18,13,11,9
30,0,0,0,0,0,0,0,0,2,1,1,1,1,4,4,5,1,1,1,1,1,0,0,0
31,27,22,22,19,19,17,16,18,25,36,57,56,66,63,76,62,72,55,53,45,31,22,19,17
32,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
33,6,3,4,3,3,4,3,3,9,9,17,16,22,19,25,10,12,7,9,6,4,4,3,3
34,10,10,10,9,8,7,8,7,9,15,25,26,27,30,34,34,38,32,27,24,16,12,10,8
35,9,9,9,7,6,5,6,5,9,11,14,14,15,15,16,17,21,16,16,16,10,6,5,5
36,29,28,28,28,27,23,24,30,43,51,64,65,63,66,67,68,68,63,51,45,41,39,33,31
37,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,2,2,2,1,2
38,8,7,7,8,7,7,7,9,13,13,12,14,13,13,13,13,12,11,11,8,9,9,8,8
39,15,14,14,13,14,10,9,14,21,26,28,28,26,27,28,28,32,30,23,24,25,22,19,16
40,7,7,6,7,7,6,7,7,9,13,23,24,24,25,26,26,24,22,17,12,8,7,7,7
41,19,19,18,18,16,8,5,4,5,5,6,5,6,6,7,7,6,8,7,9,8,7,8,7
42,2,2,2,3,2,2,14,8,6,27,33,33,33,33,33,33,33,29,26,25,15,3,3,2
43,3,2,2,3,2,3,4,5,8,14,26,26,26,25,26,27,26,26,13,8,6,6,4,3
44,1,1,1,1,1,1,1,1,34,10,13,22,22,22,22,22,22,22,22,1,2,1,1,1
45,2,2,2,2,2,2,3,7,8,10,10,9,8,9,9,9,9,9,9,4,2,3,2,2
46,1,1,1,1,0,1,1,4,4,5,5,5,6,6,6,7,7,7,7,2,1,1,1,0
47,1,2,2,1,2,2,1,3,6,6,7,8,8,14,14,14,16,15,18,4,2,1,2,2
48,0,0,0,0,0,0,0,0,14,27,27,26,23,23,21,27,29,30,24,1,0,0,0,0
49,0,0,1,0,0,1,0,0,3,6,5,6,6,5,6,6,6,5,6,1,0,0,1,0
50,1,1,1,1,1,1,1,4,6,6,6,7,6,9,10,9,10,9,9,4,1,1,1,1
51,0,0,0,1,0,0,0,2,2,3,3,3,3,3,3,3,3,3,4,1,1,0,0,0
52,0,1,0,1,1,0,1,2,4,3,3,3,3,6,6,5,6,6,6,1,1,0,1,1
53,101,82,78,75,76,65,76,83,106,167,203,215,222,226,240,237,238,223,186,151,121,97,89,81
54,6,6,6,6,5,6,6,7,6,7,6,7,8,7,7,6,7,6,7,6,6,6,6,6
55,20,12,11,11,12,11,10,11,17,14,16,20,20,20,24,22,23,17,16,12,12,13,11,12
56,14,12,11,11,10,10,9,10,15,25,30,35,36,38,41,40,44,37,28,26,23,18,17,16
57,17,9,8,7,7,8,8,18,28,49,58,63,63,64,67,65,68,68,61,39,25,18,16,14
58,19,18,18,19,17,19,18,18,20,25,25,26,30,30,33,34,32,28,27,26,24,23,23,22
59,7,6,6,6,6,6,6,7,22,35,45,47,41,39,39,38,40,36,21,22,24,15,15,14
60,4,4,3,3,4,3,3,4,19,29,33,33,32,31,31,31,32,30,18,17,20,11,10,10
61,3,3,2,3,3,3,2,3,3,6,12,14,8,8,8,7,7,6,4,4,4,4,5,4
62,1,2,1,2,1,1,2,1,1,1,4,2,11,17,22,25,21,22,20,20,6,2,1,1
63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
64,0,0,0,0,0,0,0,0,0,0,1,0,4,11,12,14,11,12,11,11,3,0,0,0
